0609 612908 10900,-490810172,1000,-486215.2986,-486215.2986,1960-06-05,00:13:41,2015-03-01 13:26:58,
2379 925089 81900,-490770189,1000,-486155.325,-486155.325,1960-06-06,00:13:45,2015-03-01 13:30:29,
2500 777879 22900,-490714070,1000,-486071.1475,-486071.1475,1960-06-07,00:13:50,2015-03-01 13:35:25,
1144 516095 82900,-490582403,1000,-485873.6465,-485873.6465,1960-06-09,00:14:02,2015-03-01 13:46:59,
3105 253757 14900,-490448263,1000,-485672.4368,-485672.4368,1960-06-11,00:14:14,2015-03-01 13:58:45,
6059 533171 55900,-490354079,1000,-485531.1605,-485531.1605,1960-06-12,00:14:22,2015-03-01 14:07:01,
4031 857985 46900,-490255956,1000,-485383.9764,-485383.9764,1960-06-13,00:14:31,2015-03-01 14:15:38,
4867 530204 47900,-490091093,1000,-485136.6817,-485136.6817,1960-06-16,00:14:45,2015-03-01 14:30:07,
0736 753888 09900,-490042976,1000,-485064.5065,-485064.5065,1960-06-17,00:14:50,2015-03-01 14:34:21,
2265 830007 59900,-489976912,1000,-484965.4104,-484965.4104,1960-06-18,00:14:56,2015-03-01 14:40:09,
2243 944603 20010,-489952012,1000,-484928.0615,-484928.0615,1960-06-19,00:14:59,2015-03-01 14:42:21,
7340 083697 40010,-489829365,1000,-484744.0913,-484744.0913,1960-06-21,00:15:10,2015-03-01 14:53:07,
7893 560160 71010,-489787237,1000,-484680.9004,-484680.9004,1960-06-22,00:15:14,2015-03-01 14:56:49,
2533 697372 12010,-489685692,1000,-484528.584,-484528.584,1960-06-24,00:15:23,2015-03-01 15:05:44,
7000 422824 13010,-489674394,1000,-484511.637,-484511.637,1960-06-25,00:15:24,2015-03-01 15:06:44,
9546 820855 23010,-489520844,1000,-484281.3111,-484281.3111,1960-06-28,00:15:37,2015-03-01 15:20:13,
3021 290319 74010,-489496709,1000,-484245.1094,-484245.1094,1960-06-29,00:15:40,2015-03-01 15:22:21,
7003 545623 05010,-489337830,1000,-484006.7919,-484006.7919,1960-07-02,00:15:54,2015-03-01 15:36:18,
1518 383412 66010,-489161770,1000,-483742.7019,-483742.7019,1960-07-05,00:16:09,2015-03-01 15:51:45,
9987 193028 38010,-489081301,1000,-483621.9995,-483621.9995,1960-07-06,00:16:16,2015-03-01 15:58:49,
7729 222768 19010,-488927607,1000,-483391.4599,-483391.4599,1960-07-09,00:16:29,2015-03-01 16:12:18,
3411 335632 70110,-488785959,1000,-483178.9883,-483178.9883,1960-07-11,00:16:41,2015-03-01 16:24:44,
6506 113104 12110,-488652488,1000,-482978.7829,-482978.7829,1960-07-13,00:16:53,2015-03-01 16:36:27,
0341 443847 43110,-488537278,1000,-482805.9684,-482805.9684,1960-07-15,00:17:03,2015-03-01 16:46:34,
1926 513962 64110,-488397477,1000,-482596.2671,-482596.2671,1960-07-17,00:17:15,2015-03-01 16:58:50,
2410 804942 06110,-488233033,1000,-482349.6015,-482349.6015,1960-07-20,00:17:29,2015-03-01 17:13:16,
0808 197396 67110,-488189029,1000,-482283.5962,-482283.5962,1960-07-21,00:17:33,2015-03-01 17:17:08,
1458 941490 18110,-488166992,1000,-482250.5417,-482250.5417,1960-07-22,00:17:35,2015-03-01 17:19:05,
7980 987792 38110,-488003788,1000,-482005.7356,-482005.7356,1960-07-25,00:17:49,2015-03-01 17:33:25,
8168 302816 99110,-487952651,1000,-481929.0313,-481929.0313,1960-07-26,00:17:54,2015-03-01 17:37:55,
3751 038137 40210,-487944093,1000,-481916.1954,-481916.1954,1960-07-27,00:17:55,2015-03-01 17:38:41,
1509 855785 50210,-487861644,1000,-481792.5219,-481792.5219,1960-07-28,00:18:02,2015-03-01 17:45:55,
3709 464238 31210,-487741027,1000,-481611.597,-481611.597,1960-07-30,00:18:13,2015-03-01 17:56:30,
5032 031498 52210,-487680459,1000,-481520.7453,-481520.7453,1960-07-31,00:18:19,2015-03-01 18:01:49,
7671 119059 13210,-487678034,1000,-481517.1083,-481517.1083,1960-08-01,00:18:20,2015-03-01 18:02:02,
1856 873391 23210,-487580295,1000,-481370.5008,-481370.5008,1960-08-02,00:18:29,2015-03-01 18:10:37,
1253 812769 14210,-487501776,1000,-481252.7234,-481252.7234,1960-08-03,00:18:36,2015-03-01 18:17:31,
2375 150918 94210,-487364942,1000,-481047.4726,-481047.4726,1960-08-05,00:18:48,2015-03-01 18:29:32,
4652 744205 36210,-487315486,1000,-480973.2892,-480973.2892,1960-08-06,00:18:53,2015-03-01 18:33:53,
1821 110844 86210,-487137895,1000,-480706.9031,-480706.9031,1960-08-09,00:19:08,2015-03-01 18:49:28,
7077 780702 68210,-487019808,1000,-480529.7719,-480529.7719,1960-08-11,00:19:18,2015-03-01 18:59:50,
7793 738510 89210,-486833827,1000,-480250.8005,-480250.8005,1960-08-14,00:19:34,2015-03-01 19:16:09,
8899 639316 61310,-486717654,1000,-480076.5413,-480076.5413,1960-08-16,00:19:44,2015-03-01 19:26:21,
1818 812132 82310,-486545965,1000,-479819.0075,-479819.0075,1960-08-19,00:19:59,2015-03-01 19:41:26,
7450 341004 54310,-486490128,1000,-479735.252,-479735.252,1960-08-20,00:20:04,2015-03-01 19:46:21,
3806 748389 05310,-486438442,1000,-479657.7238,-479657.7238,1960-08-21,00:20:09,2015-03-01 19:50:54,
8192 893251 65310,-486370796,1000,-479556.2556,-479556.2556,1960-08-22,00:20:15,2015-03-01 19:56:51,
0199 059619 26310,-486366338,1000,-479549.5695,-479549.5695,1960-08-23,00:20:16,2015-03-01 19:57:15,
2436 296263 36310,-486193849,1000,-479290.8365,-479290.8365,1960-08-26,00:20:31,2015-03-01 20:12:23,
6662 965116 08310,-486117380,1000,-479176.1329,-479176.1329,1960-08-27,00:20:38,2015-03-01 20:19:06,
9580 184852 88310,-485948791,1000,-478923.2498,-478923.2498,1960-08-30,00:20:53,2015-03-01 20:33:54,
4258 063711 50410,-485933152,1000,-478899.7917,-478899.7917,1960-08-31,00:20:55,2015-03-01 20:35:17,
4638 832186 60410,-485854763,1000,-478782.2084,-478782.2084,1960-09-01,00:21:02,2015-03-01 20:42:10,
2887 131025 41410,-485800683,1000,-478701.0893,-478701.0893,1960-09-02,00:21:07,2015-03-01 20:46:55,
0728 470829 91410,-485799697,1000,-478699.6115,-478699.6115,1960-09-03,00:21:08,2015-03-01 20:47:01,
8673 595620 02410,-485707340,1000,-478561.076,-478561.076,1960-09-04,00:21:16,2015-03-01 20:55:08,
4195 992262 92410,-485564846,1000,-478347.3346,-478347.3346,1960-09-06,00:21:28,2015-03-01 21:07:38,
9736 637115 34410,-485424143,1000,-478136.2803,-478136.2803,1960-09-08,00:21:40,2015-03-01 21:19:59,
8904 230285 75410,-485305842,1000,-477958.8282,-477958.8282,1960-09-10,00:21:50,2015-03-01 21:30:23,
0813 771214 96410,-485211605,1000,-477817.4737,-477817.4737,1960-09-11,00:21:58,2015-03-01 21:38:40,
1687 618538 87410,-485183798,1000,-477775.7637,-477775.7637,1960-09-12,00:22:01,2015-03-01 21:41:07,
1040 094616 18410,-485038785,1000,-477558.2435,-477558.2435,1960-09-14,00:22:14,2015-03-01 21:53:51,
2912 048711 69410,-484938393,1000,-477407.6557,-477407.6557,1960-09-15,00:22:23,2015-03-01 22:02:40,
5604 430751 60510,-484871491,1000,-477307.3033,-477307.3033,1960-09-16,00:22:29,2015-03-01 22:08:33,
5624 791748 21510,-484823585,1000,-477235.4449,-477235.4449,1960-09-17,00:22:34,2015-03-01 22:12:46,
8794 467736 71510,-484769174,1000,-477153.8295,-477153.8295,1960-09-18,00:22:39,2015-03-01 22:17:33,
8153 397870 32510,-484695234,1000,-477042.9196,-477042.9196,1960-09-19,00:22:46,2015-03-01 22:24:03,
9133 197274 03510,-484525489,1000,-476788.3019,-476788.3019,1960-09-22,00:23:01,2015-03-01 22:38:57,
0155 803744 74510,-484495252,1000,-476742.9477,-476742.9477,1960-09-23,00:23:04,2015-03-01 22:41:37,
2531 629074 05510,-484433844,1000,-476650.8364,-476650.8364,1960-09-24,00:23:10,2015-03-01 22:47:01,
8751 186116 65510,-484267722,1000,-476401.6539,-476401.6539,1960-09-27,00:23:24,2015-03-01 23:01:36,
9199 358322 37510,-484246810,1000,-476370.2865,-476370.2865,1960-09-28,00:23:26,2015-03-01 23:03:27,
4679 610513 57510,-484145256,1000,-476217.9559,-476217.9559,1960-09-29,00:23:35,2015-03-01 23:12:22,
3571 893074 58510,-483958089,1000,-475937.2044,-475937.2044,1960-10-02,00:23:51,2015-03-01 23:28:47,
4471 861781 40610,-483852663,1000,-475779.0656,-475779.0656,1960-10-04,00:24:00,2015-03-01 23:38:02,
0528 557927 41610,-483702244,1000,-475553.4375,-475553.4375,1960-10-06,00:24:13,2015-03-01 23:51:15,
6838 336177 92610,-483664787,1000,-475497.2521,-475497.2521,1960-10-07,00:24:17,2015-03-01 23:54:33,
8599 333715 33610,-483464325,1000,-475196.5596,-475196.5596,1960-10-10,00:24:34,2015-03-02 00:12:09,
1579 405365 35610,-483444557,1000,-475166.9086,-475166.9086,1960-10-11,00:24:36,2015-03-02 00:13:54,
1970 542045 55610,-483397524,1000,-475096.3602,-475096.3602,1960-10-12,00:24:40,2015-03-02 00:18:02,
6369 774342 06610,-483291589,1000,-474937.4585,-474937.4585,1960-10-14,00:24:49,2015-03-02 00:27:20,
7175 439638 07610,-483105686,1000,-474658.6031,-474658.6031,1960-10-17,00:25:05,2015-03-02 00:43:39,
6037 303724 98610,-483075723,1000,-474613.6586,-474613.6586,1960-10-18,00:25:08,2015-03-02 00:46:17,
5635 806324 29610,-483056416,1000,-474584.6985,-474584.6985,1960-10-19,00:25:10,2015-03-02 00:47:59,
0926 582453 49610,-483000491,1000,-474500.8123,-474500.8123,1960-10-20,00:25:15,2015-03-02 00:52:54,
2510 607649 99610,-482855518,1000,-474283.3528,-474283.3528,1960-10-22,00:25:28,2015-03-02 01:05:38,
0599 900444 41710,-482779104,1000,-474168.7321,-474168.7321,1960-10-23,00:25:35,2015-03-02 01:12:21,
5736 393580 22710,-482580506,1000,-473870.8353,-473870.8353,1960-10-26,00:25:52,2015-03-02 01:29:47,
7962 981549 14710,-482458467,1000,-473687.7773,-473687.7773,1960-10-28,00:26:03,2015-03-02 01:40:30,
9650 060941 45710,-482274969,1000,-473412.5304,-473412.5304,1960-10-31,00:26:19,2015-03-02 01:56:36,
8630 658894 27710,-482265650,1000,-473398.552,-473398.552,1960-11-01,00:26:20,2015-03-02 01:57:26,
2726 357034 37710,-482092830,1000,-473139.3233,-473139.3233,1960-11-04,00:26:35,2015-03-02 02:12:36,
4136 476217 09710,-481999162,1000,-472998.8219,-472998.8219,1960-11-05,00:26:43,2015-03-02 02:20:49,
6652 344970 00810,-481913026,1000,-472869.6186,-472869.6186,1960-11-06,00:26:51,2015-03-02 02:28:23,
2503 799296 80810,-481855430,1000,-472783.2247,-472783.2247,1960-11-07,00:26:56,2015-03-02 02:33:27,
7924 695254 41810,-481794859,1000,-472692.3693,-472692.3693,1960-11-08,00:27:02,2015-03-02 02:38:46,
7994 526905 02810,-481711281,1000,-472567.0028,-472567.0028,1960-11-09,00:27:09,2015-03-02 02:46:06,
9784 693768 82810,-481544786,1000,-472317.26,-472317.26,1960-11-12,00:27:23,2015-03-02 03:00:43,
1359 429615 54810,-481451171,1000,-472176.8381,-472176.8381,1960-11-13,00:27:31,2015-03-02 03:08:56,
2025 093878 45810,-481354034,1000,-472031.1336,-472031.1336,1960-11-14,00:27:40,2015-03-02 03:17:28,
3956 920295 46810,-481323192,1000,-471984.8718,-471984.8718,1960-11-15,00:27:43,2015-03-02 03:20:11,
4207 351676 76810,-481224768,1000,-471837.2358,-471837.2358,1960-11-16,00:27:52,2015-03-02 03:28:50,
1311 265815 77810,-481099146,1000,-471648.8039,-471648.8039,1960-11-18,00:28:03,2015-03-02 03:39:52,
1276 496080 09810,-480969951,1000,-471455.0119,-471455.0119,1960-11-20,00:28:14,2015-03-02 03:51:13,
5440 761000 30910,-480812334,1000,-471218.5867,-471218.5867,1960-11-23,00:28:28,2015-03-02 04:05:03,
4960 058167 81910,-480611563,1000,-470917.4295,-470917.4295,1960-11-26,00:28:45,2015-03-02 04:22:41,
3064 700938 83910,-480608020,1000,-470912.1163,-470912.1163,1960-11-27,00:28:46,2015-03-02 04:23:00,true
7777 322391 93910,-480451010,1000,-470676.6014,-470676.6014,1960-11-30,00:29:00,2015-03-02 04:36:47,true
6312 522498 45910,-480308296,1000,-470462.5317,-470462.5317,1960-12-02,00:29:12,2015-03-02 04:49:19,true
3782 345561 96910,-480233085,1000,-470349.7154,-470349.7154,1960-12-03,00:29:19,2015-03-02 04:55:55,true
5867 636686 67910,-480111503,1000,-470167.3432,-470167.3432,1960-12-05,00:29:30,2015-03-02 05:06:35,true
7606 487448 88910,-480097261,1000,-470145.9814,-470145.9814,1960-12-06,00:29:32,2015-03-02 05:07:50,true
7164 019862 09910,-480023249,1000,-470034.9633,-470034.9633,1960-12-07,00:29:39,2015-03-02 05:14:20,true
6158 021076 79910,-479883679,1000,-469825.609,-469825.609,1960-12-09,00:29:51,2015-03-02 05:26:35,true
9135 970726 11020,-479735295,1000,-469603.0326,-469603.0326,1960-12-11,00:30:04,2015-03-02 05:39:37,true
3969 115564 62020,-479692263,1000,-469538.4849,-469538.4849,1960-12-12,00:30:08,2015-03-02 05:43:24,true
9881 796867 03020,-479665051,1000,-469497.6681,-469497.6681,1960-12-13,00:30:11,2015-03-02 05:45:48,true
0507 918984 33020,-479579532,1000,-469369.3906,-469369.3906,1960-12-14,00:30:19,2015-03-02 05:53:19,true
0444 066140 24020,-479579079,1000,-469368.7115,-469368.7115,1960-12-15,00:30:20,2015-03-02 05:53:22,true
6961 049680 24020,-479540135,1000,-469310.2966,-469310.2966,1960-12-16,00:30:24,2015-03-02 05:56:48,true
7044 762189 54020,-479508801,1000,-469263.2961,-469263.2961,1960-12-17,00:30:27,2015-03-02 05:59:33,true
6541 736411 94020,-479370737,1000,-469056.2011,-469056.2011,1960-12-19,00:30:39,2015-03-02 06:11:40,true
6597 379029 26020,-479216927,1000,-468825.4862,-468825.4862,1960-12-22,00:30:52,2015-03-02 06:25:10,true
6732 279103 87020,-479083780,1000,-468625.7662,-468625.7662,1960-12-24,00:31:04,2015-03-02 06:36:51,true
6773 446616 19020,-479017759,1000,-468526.7352,-468526.7352,1960-12-25,00:31:10,2015-03-02 06:42:39,true
8329 717812 89020,-479017754,1000,-468526.7285,-468526.7285,1960-12-26,00:31:11,2015-03-02 06:42:40,true
3003 071912 89020,-479009764,1000,-468514.7445,-468514.7445,1960-12-27,00:31:12,2015-03-02 06:43:23,true
0556 901810 99020,-478943339,1000,-468415.1068,-468415.1068,1960-12-28,00:31:18,2015-03-02 06:49:13,true
7626 626066 50120,-478913383,1000,-468370.1737,-468370.1737,1960-12-29,00:31:21,2015-03-02 06:51:51,true
3720 171656 80120,-478858910,1000,-468288.4651,-468288.4651,1960-12-30,00:31:26,2015-03-02 06:56:38,true
1514 614301 41120,-478827468,1000,-468241.3027,-468241.3027,1960-12-31,00:31:29,2015-03-02 06:59:24,true
3825 185742 71120,-478628569,1000,-467942.9538,-467942.9538,1961-01-03,00:31:46,2015-03-02 07:16:52,true
5230 915731 73120,-478591945,1000,-467888.0181,-467888.0181,1961-01-04,00:31:50,2015-03-02 07:20:05,true
1670 309997 04120,-478398613,1000,-467598.0203,-467598.0203,1961-01-07,00:32:07,2015-03-02 07:37:04,true
2667 690331 06120,-478212835,1000,-467319.3526,-467319.3526,1961-01-10,00:32:23,2015-03-02 07:53:23,true
,,1000,,,,,,
,,1000,,,,,,
0376 749017 87120,-478068056,1000,-467102.1846,-467102.1846,1961-01-12,00:32:36,2015-03-02 08:06:06,true
1984 228881 39120,-478051198,1000,-467076.8983,-467076.8983,1961-01-13,00:32:38,2015-03-02 08:07:35,true
8344 285478 49120,-478035260,1000,-467052.9924,-467052.9924,1961-01-14,00:32:40,2015-03-02 08:08:59,true
5126 313864 69120,-477914884,1000,-466872.4295,-466872.4295,1961-01-16,00:32:50,2015-03-02 08:19:33,true
3831 348505 80220,-477740974,1000,-466611.5647,-466611.5647,1961-01-19,00:33:05,2015-03-02 08:34:49,true
0714 338698 52220,-477555074,1000,-466332.7145,-466332.7145,1961-01-22,00:33:21,2015-03-02 08:51:08,true
8079 158684 44220,-477456794,1000,-466185.2947,-466185.2947,1961-01-23,00:33:30,2015-03-02 08:59:46,true
2613 348413 45220,-477387558,1000,-466081.4405,-466081.4405,1961-01-24,00:33:36,2015-03-02 09:05:51,true
9091 854832 16220,-477378454,1000,-466067.7849,-466067.7849,1961-01-25,00:33:37,2015-03-02 09:06:39,true
2183 738841 26220,-477209064,1000,-465813.7011,-465813.7011,1961-01-28,00:33:52,2015-03-02 09:21:31,true
3540 267780 97220,-477076890,1000,-465615.4402,-465615.4402,1961-01-30,00:34:03,2015-03-02 09:33:07,true
9746 261503 29220,-477040229,1000,-465560.4497,-465560.4497,1961-01-31,00:34:07,2015-03-02 09:36:20,true
8054 102179 59220,-476853176,1000,-465279.8701,-465279.8701,1961-02-03,00:34:23,2015-03-02 09:52:45,true
6581 415676 41320,-476723637,1000,-465085.5613,-465085.5613,1961-02-05,00:34:34,2015-03-02 10:04:07,true
6479 244036 72320,-476615447,1000,-464923.2763,-464923.2763,1961-02-07,00:34:43,2015-03-02 10:13:37,true
5280 054944 83320,-476587323,1000,-464881.091,-464881.091,1961-02-08,00:34:46,2015-03-02 10:16:05,true
5279 708162 14320,-476574485,1000,-464861.8355,-464861.8355,1961-02-09,00:34:48,2015-03-02 10:17:13,true
1662 215545 24320,-476493677,1000,-464740.6245,-464740.6245,1961-02-10,00:34:55,2015-03-02 10:24:19,true
