0110 534142 20850,396237541,396237541,-491427.5128,-491427.5128,1960-04-08,00:08:32,2015-03-01 08:21:52,false,-491427.5128,-491427.5128,-491427.5128,-491427.5128
0111 014817 47143,396232616,396232616,-491145.319,-491145.319,1960-04-11,00:08:48,2015-03-01 08:38:23,false,-491145.319,-491145.319,-491145.319,-491145.319
0113 133475 75740,395290852,395290852,-490860.2943,-490860.2943,1960-04-14,00:09:05,2015-03-01 08:55:04,false,-490860.2943,-490860.2943,-490860.2943,-490860.2943
0114 810247 35251,394724478,394724478,-490742.1496,-490742.1496,1960-04-15,00:09:12,2015-03-01 09:01:59,false,-490742.1496,-490742.1496,-490742.1496,-490742.1496
0117 980467 52454,394327802,394327802,-490465.6513,-490465.6513,1960-04-18,00:09:28,2015-03-01 09:18:10,false,-490465.6513,-490465.6513,-490465.6513,-490465.6513
0119 694565 76095,393035306,393035306,-490213.4817,-490213.4817,1960-04-21,00:09:43,2015-03-01 09:32:55,false,-490213.4817,-490213.4817,-490213.4817,-490213.4817
0126 902958 45361,391498195,391498195,-489931.7382,-489931.7382,1960-04-24,00:09:59,2015-03-01 09:49:24,false,-489931.7382,-489931.7382,-489931.7382,-489931.7382
0128 775574 81691,390801696,390801696,-489784.2278,-489784.2278,1960-04-25,00:10:08,2015-03-01 09:58:02,false,-489784.2278,-489784.2278,-489784.2278,-489784.2278
0129 914122 85828,389515447,389515447,-489649.4137,-489649.4137,1960-04-26,00:10:16,2015-03-01 10:05:55,false,-489649.4137,-489649.4137,-489649.4137,-489649.4137
0130 465380 53762,388382182,388382182,-489477.3353,-489477.3353,1960-04-28,00:10:26,2015-03-01 10:16:00,false,-489477.3353,-489477.3353,-489477.3353,-489477.3353
0131 392250 68563,387165188,387165188,-489298.1783,-489298.1783,1960-04-30,00:10:37,2015-03-01 10:26:29,false,-489298.1783,-489298.1783,-489298.1783,-489298.1783
0132 344782 17532,386033842,386033842,-489182.2391,-489182.2391,1960-05-01,00:10:44,2015-03-01 10:33:16,false,-489182.2391,-489182.2391,-489182.2391,-489182.2391
0132 915252 42534,384949489,384949489,-489030.0069,-489030.0069,1960-05-03,00:10:53,2015-03-01 10:42:11,false,-489030.0069,-489030.0069,-489030.0069,-489030.0069
0133 581445 68633,384747048,384747048,-488807.043,-488807.043,1960-05-05,00:11:06,2015-03-01 10:55:14,false,-488807.043,-488807.043,-488807.043,-488807.043
0137 933199 53621,384382703,384382703,-488773.0375,-488773.0375,1960-05-06,00:11:08,2015-03-01 10:57:14,false,-488773.0375,-488773.0375,-488773.0375,-488773.0375
0145 924147 44884,383479264,383479264,-488536.9083,-488536.9083,1960-05-09,00:11:22,2015-03-01 11:11:03,false,-488536.9083,-488536.9083,-488536.9083,-488536.9083
0148 251291 41502,382252262,382252262,-488259.3043,-488259.3043,1960-05-12,00:11:38,2015-03-01 11:27:17,false,-488259.3043,-488259.3043,-488259.3043,-488259.3043
0148 957322 62622,381532598,381532598,-488125.197,-488125.197,1960-05-13,00:11:46,2015-03-01 11:35:08,false,-488125.197,-488125.197,-488125.197,-488125.197
0154 000413 90600,380631712,380631712,-487971.9032,-487971.9032,1960-05-15,00:11:55,2015-03-01 11:44:06,false,-487971.9032,-487971.9032,-487971.9032,-487971.9032
0155 398440 04074,380513134,380513134,-487771.2087,-487771.2087,1960-05-17,00:12:07,2015-03-01 11:55:51,false,-487771.2087,-487771.2087,-487771.2087,-487771.2087
0155 803744 74510,379282677,379282677,-487526.5968,-487526.5968,1960-05-20,00:12:21,2015-03-01 12:10:10,false,-487526.5968,-487526.5968,-487526.5968,-487526.5968
0155 987747 69041,379079630,379079630,-487274.4166,-487274.4166,1960-05-23,00:12:36,2015-03-01 12:24:56,false,-487274.4166,-487274.4166,-487274.4166,-487274.4166
0157 182082 62094,377922533,377922533,-487191.5048,-487191.5048,1960-05-24,00:12:41,2015-03-01 12:29:48,false,-487191.5048,-487191.5048,-487191.5048,-487191.5048
0157 505713 26624,376723473,376723473,-487152.8525,-487152.8525,1960-05-25,00:12:44,2015-03-01 12:32:04,false,-487152.8525,-487152.8525,-487152.8525,-487152.8525
0158 666792 22722,376608150,376608150,-486974.1961,-486974.1961,1960-05-27,00:12:55,2015-03-01 12:42:31,false,-486974.1961,-486974.1961,-486974.1961,-486974.1961
0166 288158 36757,375594140,375594140,-486915.2712,-486915.2712,1960-05-28,00:12:59,2015-03-01 12:45:58,false,-486915.2712,-486915.2712,-486915.2712,-486915.2712
0169 594606 18237,374517959,374517959,-486749.9094,-486749.9094,1960-05-30,00:13:09,2015-03-01 12:55:39,false,-486749.9094,-486749.9094,-486749.9094,-486749.9094
0170 062013 83311,373254679,373254679,-486646.9075,-486646.9075,1960-05-31,00:13:15,2015-03-01 13:01:41,false,-486646.9075,-486646.9075,-486646.9075,-486646.9075
0171 687242 61843,372389575,372389575,-486554.1631,-486554.1631,1960-06-01,00:13:21,2015-03-01 13:07:07,false,-486554.1631,-486554.1631,-486554.1631,-486554.1631
0172 650789 64156,371275974,371275974,-486472.8682,-486472.8682,1960-06-02,00:13:26,2015-03-01 13:11:53,false,-486472.8682,-486472.8682,-486472.8682,-486472.8682
0175 279332 60681,370184784,370184784,-486215.2986,-486215.2986,1960-06-05,00:13:41,2015-03-01 13:26:58,false,-486215.2986,-486215.2986,-486215.2986,-486215.2986
0177 242086 72129,369543851,369543851,-486155.325,-486155.325,1960-06-06,00:13:45,2015-03-01 13:30:29,false,-486155.325,-486155.325,-486155.325,-486155.325
0179 188747 74023,368838639,368838639,-486071.1475,-486071.1475,1960-06-07,00:13:50,2015-03-01 13:35:25,false,-486071.1475,-486071.1475,-486071.1475,-486071.1475
0179 454258 82451,367642343,367642343,-485873.6465,-485873.6465,1960-06-09,00:14:02,2015-03-01 13:46:59,false,-485873.6465,-485873.6465,-485873.6465,-485873.6465
0180 751917 84891,367485321,367485321,-485672.4368,-485672.4368,1960-06-11,00:14:14,2015-03-01 13:58:45,false,-485672.4368,-485672.4368,-485672.4368,-485672.4368
0185 173740 58597,366511734,366511734,-485531.1605,-485531.1605,1960-06-12,00:14:22,2015-03-01 14:07:01,false,-485531.1605,-485531.1605,-485531.1605,-485531.1605
0186 337699 83344,366198416,366198416,-485383.9764,-485383.9764,1960-06-13,00:14:31,2015-03-01 14:15:38,false,-485383.9764,-485383.9764,-485383.9764,-485383.9764
0186 680637 94335,365617408,365617408,-485136.6817,-485136.6817,1960-06-16,00:14:45,2015-03-01 14:30:07,false,-485136.6817,-485136.6817,-485136.6817,-485136.6817
0194 056649 37711,365024710,365024710,-485064.5065,-485064.5065,1960-06-17,00:14:50,2015-03-01 14:34:21,false,-485064.5065,-485064.5065,-485064.5065,-485064.5065
0196 992107 88251,364994500,364994500,-484965.4104,-484965.4104,1960-06-18,00:14:56,2015-03-01 14:40:09,false,-484965.4104,-484965.4104,-484965.4104,-484965.4104
0197 926907 17902,363976092,363976092,-484928.0615,-484928.0615,1960-06-19,00:14:59,2015-03-01 14:42:21,false,-484928.0615,-484928.0615,-484928.0615,-484928.0615
0199 059619 26310,363281925,363281925,-484744.0913,-484744.0913,1960-06-21,00:15:10,2015-03-01 14:53:07,false,-484744.0913,-484744.0913,-484744.0913,-484744.0913
0200 936711 37490,362712760,362712760,-484680.9004,-484680.9004,1960-06-22,00:15:14,2015-03-01 14:56:49,false,-484680.9004,-484680.9004,-484680.9004,-484680.9004
0203 418555 65502,362555253,362555253,-484528.584,-484528.584,1960-06-24,00:15:23,2015-03-01 15:05:44,false,-484528.584,-484528.584,-484528.584,-484528.584
0204 830780 86852,361252882,361252882,-484511.637,-484511.637,1960-06-25,00:15:24,2015-03-01 15:06:44,false,-484511.637,-484511.637,-484511.637,-484511.637
0208 667226 60252,361194871,361194871,-484281.3111,-484281.3111,1960-06-28,00:15:37,2015-03-01 15:20:13,false,-484281.3111,-484281.3111,-484281.3111,-484281.3111
0209 623645 18206,360385253,360385253,-484245.1094,-484245.1094,1960-06-29,00:15:40,2015-03-01 15:22:21,false,-484245.1094,-484245.1094,-484245.1094,-484245.1094
0211 706958 26952,359118955,359118955,-484006.7919,-484006.7919,1960-07-02,00:15:54,2015-03-01 15:36:18,false,-484006.7919,-484006.7919,-484006.7919,-484006.7919
0216 234886 12775,359013772,359013772,-483742.7019,-483742.7019,1960-07-05,00:16:09,2015-03-01 15:51:45,false,-483742.7019,-483742.7019,-483742.7019,-483742.7019
0217 631460 35820,358530208,358530208,-483621.9995,-483621.9995,1960-07-06,00:16:16,2015-03-01 15:58:49,false,-483621.9995,-483621.9995,-483621.9995,-483621.9995
0219 304688 82617,357348245,357348245,-483391.4599,-483391.4599,1960-07-09,00:16:29,2015-03-01 16:12:18,false,-483391.4599,-483391.4599,-483391.4599,-483391.4599
0219 316586 94501,356323747,356323747,-483178.9883,-483178.9883,1960-07-11,00:16:41,2015-03-01 16:24:44,false,-483178.9883,-483178.9883,-483178.9883,-483178.9883
0219 539484 74844,355445646,355445646,-482978.7829,-482978.7829,1960-07-13,00:16:53,2015-03-01 16:36:27,false,-482978.7829,-482978.7829,-482978.7829,-482978.7829
0220 636443 23658,354904409,354904409,-482805.9684,-482805.9684,1960-07-15,00:17:03,2015-03-01 16:46:34,false,-482805.9684,-482805.9684,-482805.9684,-482805.9684
0224 915752 07594,354514234,354514234,-482596.2671,-482596.2671,1960-07-17,00:17:15,2015-03-01 16:58:50,false,-482596.2671,-482596.2671,-482596.2671,-482596.2671
0225 753941 11049,353288317,353288317,-482349.6015,-482349.6015,1960-07-20,00:17:29,2015-03-01 17:13:16,false,-482349.6015,-482349.6015,-482349.6015,-482349.6015
0225 791781 10753,352900599,352900599,-482283.5962,-482283.5962,1960-07-21,00:17:33,2015-03-01 17:17:08,false,-482283.5962,-482283.5962,-482283.5962,-482283.5962
0229 026333 85234,352227883,352227883,-482250.5417,-482250.5417,1960-07-22,00:17:35,2015-03-01 17:19:05,false,-482250.5417,-482250.5417,-482250.5417,-482250.5417
0229 083548 07443,351205609,351205609,-482005.7356,-482005.7356,1960-07-25,00:17:49,2015-03-01 17:33:25,false,-482005.7356,-482005.7356,-482005.7356,-482005.7356
0233 306618 08815,350734372,350734372,-481929.0313,-481929.0313,1960-07-26,00:17:54,2015-03-01 17:37:55,false,-481929.0313,-481929.0313,-481929.0313,-481929.0313
0234 790356 57741,349903078,349903078,-481916.1954,-481916.1954,1960-07-27,00:17:55,2015-03-01 17:38:41,false,-481916.1954,-481916.1954,-481916.1954,-481916.1954
0235 261270 02904,348855832,348855832,-481792.5219,-481792.5219,1960-07-28,00:18:02,2015-03-01 17:45:55,false,-481792.5219,-481792.5219,-481792.5219,-481792.5219
0237 479810 12037,348805057,348805057,-481611.597,-481611.597,1960-07-30,00:18:13,2015-03-01 17:56:30,false,-481611.597,-481611.597,-481611.597,-481611.597
0238 664291 27125,348199426,348199426,-481520.7453,-481520.7453,1960-07-31,00:18:19,2015-03-01 18:01:49,false,-481520.7453,-481520.7453,-481520.7453,-481520.7453
0243 694745 77030,347566127,347566127,-481517.1083,-481517.1083,1960-08-01,00:18:20,2015-03-01 18:02:02,false,-481517.1083,-481517.1083,-481517.1083,-481517.1083
0245 730526 79356,346478312,346478312,-481370.5008,-481370.5008,1960-08-02,00:18:29,2015-03-01 18:10:37,false,-481370.5008,-481370.5008,-481370.5008,-481370.5008
0253 924407 20755,345309817,345309817,-481252.7234,-481252.7234,1960-08-03,00:18:36,2015-03-01 18:17:31,false,-481252.7234,-481252.7234,-481252.7234,-481252.7234
0260 664331 63117,344060551,344060551,-481047.4726,-481047.4726,1960-08-05,00:18:48,2015-03-01 18:29:32,false,-481047.4726,-481047.4726,-481047.4726,-481047.4726
0265 599226 94193,343657131,343657131,-480973.2892,-480973.2892,1960-08-06,00:18:53,2015-03-01 18:33:53,false,-480973.2892,-480973.2892,-480973.2892,-480973.2892
0266 174208 73664,342581640,342581640,-480706.9031,-480706.9031,1960-08-09,00:19:08,2015-03-01 18:49:28,false,-480706.9031,-480706.9031,-480706.9031,-480706.9031
0266 317069 93041,341435559,341435559,-480529.7719,-480529.7719,1960-08-11,00:19:18,2015-03-01 18:59:50,false,-480529.7719,-480529.7719,-480529.7719,-480529.7719
0268 253623 89863,341118544,341118544,-480250.8005,-480250.8005,1960-08-14,00:19:34,2015-03-01 19:16:09,false,-480250.8005,-480250.8005,-480250.8005,-480250.8005
0268 825318 87014,340629360,340629360,-480076.5413,-480076.5413,1960-08-16,00:19:44,2015-03-01 19:26:21,false,-480076.5413,-480076.5413,-480076.5413,-480076.5413
0270 878545 27721,340590999,340590999,-479819.0075,-479819.0075,1960-08-19,00:19:59,2015-03-01 19:41:26,false,-479819.0075,-479819.0075,-479819.0075,-479819.0075
0273 211378 75926,339820282,339820282,-479735.252,-479735.252,1960-08-20,00:20:04,2015-03-01 19:46:21,false,-479735.252,-479735.252,-479735.252,-479735.252
0275 130214 68787,338646737,338646737,-479657.7238,-479657.7238,1960-08-21,00:20:09,2015-03-01 19:50:54,false,-479657.7238,-479657.7238,-479657.7238,-479657.7238
0275 688043 48141,338237850,338237850,-479556.2556,-479556.2556,1960-08-22,00:20:15,2015-03-01 19:56:51,false,-479556.2556,-479556.2556,-479556.2556,-479556.2556
0276 113148 61036,337078345,337078345,-479549.5695,-479549.5695,1960-08-23,00:20:16,2015-03-01 19:57:15,false,-479549.5695,-479549.5695,-479549.5695,-479549.5695
0276 854442 41421,336416414,336416414,-479290.8365,-479290.8365,1960-08-26,00:20:31,2015-03-01 20:12:23,false,-479290.8365,-479290.8365,-479290.8365,-479290.8365
0282 990116 23143,335742450,335742450,-479176.1329,-479176.1329,1960-08-27,00:20:38,2015-03-01 20:19:06,false,-479176.1329,-479176.1329,-479176.1329,-479176.1329
0284 536081 61627,334770756,334770756,-478923.2498,-478923.2498,1960-08-30,00:20:53,2015-03-01 20:33:54,false,-478923.2498,-478923.2498,-478923.2498,-478923.2498
0284 598329 49488,333768345,333768345,-478899.7917,-478899.7917,1960-08-31,00:20:55,2015-03-01 20:35:17,false,-478899.7917,-478899.7917,-478899.7917,-478899.7917
0286 490009 52965,332679687,332679687,-478782.2084,-478782.2084,1960-09-01,00:21:02,2015-03-01 20:42:10,false,-478782.2084,-478782.2084,-478782.2084,-478782.2084
0287 636987 57922,332293063,332293063,-478701.0893,-478701.0893,1960-09-02,00:21:07,2015-03-01 20:46:55,false,-478701.0893,-478701.0893,-478701.0893,-478701.0893
0288 508864 67734,331568134,331568134,-478699.6115,-478699.6115,1960-09-03,00:21:08,2015-03-01 20:47:01,false,-478699.6115,-478699.6115,-478699.6115,-478699.6115
0289 071987 75500,330621499,330621499,-478561.076,-478561.076,1960-09-04,00:21:16,2015-03-01 20:55:08,false,-478561.076,-478561.076,-478561.076,-478561.076
0292 245350 69903,330456956,330456956,-478347.3346,-478347.3346,1960-09-06,00:21:28,2015-03-01 21:07:38,false,-478347.3346,-478347.3346,-478347.3346,-478347.3346
0295 922509 93546,329606003,329606003,-478136.2803,-478136.2803,1960-09-08,00:21:40,2015-03-01 21:19:59,false,-478136.2803,-478136.2803,-478136.2803,-478136.2803
0297 840319 63412,329097534,329097534,-477958.8282,-477958.8282,1960-09-10,00:21:50,2015-03-01 21:30:23,false,-477958.8282,-477958.8282,-477958.8282,-477958.8282
0297 891283 95764,328841447,328841447,-477817.4737,-477817.4737,1960-09-11,00:21:58,2015-03-01 21:38:40,false,-477817.4737,-477817.4737,-477817.4737,-477817.4737
0302 725051 37054,328582561,328582561,-477775.7637,-477775.7637,1960-09-12,00:22:01,2015-03-01 21:41:07,false,-477775.7637,-477775.7637,-477775.7637,-477775.7637
0303 533146 58360,327820014,327820014,-477558.2435,-477558.2435,1960-09-14,00:22:14,2015-03-01 21:53:51,false,-477558.2435,-477558.2435,-477558.2435,-477558.2435
0304 857568 84702,327690478,327690478,-477407.6557,-477407.6557,1960-09-15,00:22:23,2015-03-01 22:02:40,false,-477407.6557,-477407.6557,-477407.6557,-477407.6557
0308 778201 19204,327647028,327647028,-477307.3033,-477307.3033,1960-09-16,00:22:29,2015-03-01 22:08:33,false,-477307.3033,-477307.3033,-477307.3033,-477307.3033
0309 049017 60817,327371507,327371507,-477235.4449,-477235.4449,1960-09-17,00:22:34,2015-03-01 22:12:46,false,-477235.4449,-477235.4449,-477235.4449,-477235.4449
0310 373373 78279,326362205,326362205,-477153.8295,-477153.8295,1960-09-18,00:22:39,2015-03-01 22:17:33,false,-477153.8295,-477153.8295,-477153.8295,-477153.8295
0313 330403 23735,325685302,325685302,-477042.9196,-477042.9196,1960-09-19,00:22:46,2015-03-01 22:24:03,false,-477042.9196,-477042.9196,-477042.9196,-477042.9196
0316 301989 91981,324660090,324660090,-476788.3019,-476788.3019,1960-09-22,00:23:01,2015-03-01 22:38:57,false,-476788.3019,-476788.3019,-476788.3019,-476788.3019
0317 133981 11481,323967771,323967771,-476742.9477,-476742.9477,1960-09-23,00:23:04,2015-03-01 22:41:37,false,-476742.9477,-476742.9477,-476742.9477,-476742.9477
0319 329963 80682,323280079,323280079,-476650.8364,-476650.8364,1960-09-24,00:23:10,2015-03-01 22:47:01,false,-476650.8364,-476650.8364,-476650.8364,-476650.8364
0319 559029 71014,322716693,322716693,-476401.6539,-476401.6539,1960-09-27,00:23:24,2015-03-01 23:01:36,false,-476401.6539,-476401.6539,-476401.6539,-476401.6539
0321 457611 72203,322498717,322498717,-476370.2865,-476370.2865,1960-09-28,00:23:26,2015-03-01 23:03:27,false,-476370.2865,-476370.2865,-476370.2865,-476370.2865
0326 219203 71536,322247305,322247305,-476217.9559,-476217.9559,1960-09-29,00:23:35,2015-03-01 23:12:22,false,-476217.9559,-476217.9559,-476217.9559,-476217.9559
0329 694770 63262,321452155,321452155,-475937.2044,-475937.2044,1960-10-02,00:23:51,2015-03-01 23:28:47,false,-475937.2044,-475937.2044,-475937.2044,-475937.2044
