4392 049531 25200,-497460725,-497460725,-496191.0956,-496191.0956,1960-02-13,00:03:45,2015-03-01 03:42:58,,-496191.0956,-496191.0956,-496191.0956,-496191.0956
0820 180729 35200,-497398031,-497398031,-496097.0548,-496097.0548,1960-02-14,00:03:51,2015-03-01 03:48:28,,-496097.0548,-496097.0548,-496097.0548,-496097.0548
0095 274691 06200,-497263900,-497263900,-495895.8597,-495895.8597,1960-02-16,00:04:03,2015-03-01 04:00:14,,-495895.8597,-495895.8597,-495895.8597,-495895.8597
1387 284906 37200,-497255182,-497255182,-495882.7837,-495882.7837,1960-02-17,00:04:04,2015-03-01 04:01:00,,-495882.7837,-495882.7837,-495882.7837,-495882.7837
0858 222184 47200,-497252102,-497252102,-495878.1651,-495878.1651,1960-02-18,00:04:05,2015-03-01 04:01:17,,-495878.1651,-495878.1651,-495878.1651,-495878.1651
4919 131987 47200,-497122005,-497122005,-495683.0196,-495683.0196,1960-02-20,00:04:17,2015-03-01 04:12:42,,-495683.0196,-495683.0196,-495683.0196,-495683.0196
7455 738897 78200,-497010067,-497010067,-495515.1124,-495515.1124,1960-02-22,00:04:27,2015-03-01 04:22:32,,-495515.1124,-495515.1124,-495515.1124,-495515.1124
5967 556299 89200,-497005623,-497005623,-495508.4477,-495508.4477,1960-02-23,00:04:28,2015-03-01 04:22:56,,-495508.4477,-495508.4477,-495508.4477,-495508.4477
6719 969634 99200,-496901243,-496901243,-495351.8785,-495351.8785,1960-02-25,00:04:37,2015-03-01 04:32:06,,-495351.8785,-495351.8785,-495351.8785,-495351.8785
0817 919478 90300,-496811766,-496811766,-495217.6635,-495217.6635,1960-02-26,00:04:45,2015-03-01 04:39:57,,-495217.6635,-495217.6635,-495217.6635,-495217.6635
0627 095228 81300,-496731897,-496731897,-495097.86,-495097.86,1960-02-27,00:04:52,2015-03-01 04:46:58,,-495097.86,-495097.86,-495097.86,-495097.86
2322 394908 62300,-496582936,-496582936,-494874.4187,-494874.4187,1960-02-29,00:05:05,2015-03-01 05:00:03,,-494874.4187,-494874.4187,-494874.4187,-494874.4187
7658 585507 14300,-496395123,-496395123,-494592.6995,-494592.6995,1960-03-03,00:05:21,2015-03-01 05:16:33,,-494592.6995,-494592.6995,-494592.6995,-494592.6995
9680 578684 06300,-496342825,-496342825,-494514.2531,-494514.2531,1960-03-04,00:05:26,2015-03-01 05:21:09,,-494514.2531,-494514.2531,-494514.2531,-494514.2531
5649 636617 56300,-496293603,-496293603,-494440.4216,-494440.4216,1960-03-05,00:05:31,2015-03-01 05:25:29,,-494440.4216,-494440.4216,-494440.4216,-494440.4216
2953 147836 07300,-496151616,-496151616,-494227.4411,-494227.4411,1960-03-07,00:05:44,2015-03-01 05:37:57,,-494227.4411,-494227.4411,-494227.4411,-494227.4411
3151 444738 48300,-496106312,-496106312,-494159.4854,-494159.4854,1960-03-08,00:05:48,2015-03-01 05:41:56,,-494159.4854,-494159.4854,-494159.4854,-494159.4854
4952 528763 98300,-496051736,-496051736,-494077.6218,-494077.6218,1960-03-09,00:05:53,2015-03-01 05:46:44,,-494077.6218,-494077.6218,-494077.6218,-494077.6218
6595 304528 49300,-495914112,-495914112,-493871.1864,-493871.1864,1960-03-11,00:06:05,2015-03-01 05:58:49,,-493871.1864,-493871.1864,-493871.1864,-493871.1864
9970 767785 80400,-495844583,-495844583,-493766.8941,-493766.8941,1960-03-12,00:06:11,2015-03-01 06:04:55,,-493766.8941,-493766.8941,-493766.8941,-493766.8941
6070 985045 51400,-495702410,-495702410,-493553.634,-493553.634,1960-03-14,00:06:24,2015-03-01 06:17:24,,-493553.634,-493553.634,-493553.634,-493553.634
8121 339757 92400,-495553504,-495553504,-493330.2747,-493330.2747,1960-03-16,00:06:37,2015-03-01 06:30:29,,-493330.2747,-493330.2747,-493330.2747,-493330.2747
9795 755846 44400,-495515487,-495515487,-493273.25,-493273.25,1960-03-17,00:06:41,2015-03-01 06:33:50,,-493273.25,-493273.25,-493273.25,-493273.25
6840 602054 84400,-495414873,-495414873,-493122.3293,-493122.3293,1960-03-19,00:06:50,2015-03-01 06:42:40,,-493122.3293,-493122.3293,-493122.3293,-493122.3293
4593 095115 85400,-495388885,-495388885,-493083.3482,-493083.3482,1960-03-20,00:06:53,2015-03-01 06:44:57,,-493083.3482,-493083.3482,-493083.3482,-493083.3482
4843 533011 16400,-495242909,-495242909,-492864.3843,-492864.3843,1960-03-22,00:07:06,2015-03-01 06:57:46,,-492864.3843,-492864.3843,-492864.3843,-492864.3843
8284 739707 57400,-495060116,-495060116,-492590.1943,-492590.1943,1960-03-25,00:07:22,2015-03-01 07:13:49,,-492590.1943,-492590.1943,-492590.1943,-492590.1943
2679 872789 39400,-494950680,-494950680,-492426.041,-492426.041,1960-03-27,00:07:32,2015-03-01 07:23:25,,-492426.041,-492426.041,-492426.041,-492426.041
6822 838039 40500,-494784920,-494784920,-492177.4009,-492177.4009,1960-03-30,00:07:47,2015-03-01 07:37:58,,-492177.4009,-492177.4009,-492177.4009,-492177.4009
4138 648605 12500,-494697152,-494697152,-492045.7496,-492045.7496,1960-03-31,00:07:55,2015-03-01 07:45:40,,-492045.7496,-492045.7496,-492045.7496,-492045.7496
5964 506382 03500,-494592603,-494592603,-491888.9264,-491888.9264,1960-04-02,00:08:04,2015-03-01 07:54:51,,-491888.9264,-491888.9264,-491888.9264,-491888.9264
5570 394837 04500,-494550687,-494550687,-491826.0538,-491826.0538,1960-04-03,00:08:08,2015-03-01 07:58:32,,-491826.0538,-491826.0538,-491826.0538,-491826.0538
0526 300039 44500,-494422095,-494422095,-491633.1664,-491633.1664,1960-04-05,00:08:19,2015-03-01 08:09:50,,-491633.1664,-491633.1664,-491633.1664,-491633.1664
0289 071987 75500,-494394974,-494394974,-491592.485,-491592.485,1960-04-06,00:08:22,2015-03-01 08:12:13,,-491592.485,-491592.485,-491592.485,-491592.485
1822 962105 06500,-494284992,-494284992,-491427.5128,-491427.5128,1960-04-08,00:08:32,2015-03-01 08:21:52,,-491427.5128,-491427.5128,-491427.5128,-491427.5128
3768 814994 17500,-494096863,-494096863,-491145.319,-491145.319,1960-04-11,00:08:48,2015-03-01 08:38:23,,-491145.319,-491145.319,-491145.319,-491145.319
4044 643213 09500,-493906846,-493906846,-490860.2943,-490860.2943,1960-04-14,00:09:05,2015-03-01 08:55:04,,-490860.2943,-490860.2943,-490860.2943,-490860.2943
0154 000413 90600,-493828083,-493828083,-490742.1496,-490742.1496,1960-04-15,00:09:12,2015-03-01 09:01:59,,-490742.1496,-490742.1496,-490742.1496,-490742.1496
5170 813091 71600,-493643751,-493643751,-490465.6513,-490465.6513,1960-04-18,00:09:28,2015-03-01 09:18:10,,-490465.6513,-490465.6513,-490465.6513,-490465.6513
4002 345326 53600,-493475638,-493475638,-490213.4817,-490213.4817,1960-04-21,00:09:43,2015-03-01 09:32:55,,-490213.4817,-490213.4817,-490213.4817,-490213.4817
7850 858434 25600,-493287809,-493287809,-489931.7382,-489931.7382,1960-04-24,00:09:59,2015-03-01 09:49:24,,-489931.7382,-489931.7382,-489931.7382,-489931.7382
7829 167712 17600,-493189468,-493189468,-489784.2278,-489784.2278,1960-04-25,00:10:08,2015-03-01 09:58:02,,-489784.2278,-489784.2278,-489784.2278,-489784.2278
0821 597150 18600,-493099591,-493099591,-489649.4137,-489649.4137,1960-04-26,00:10:16,2015-03-01 10:05:55,,-489649.4137,-489649.4137,-489649.4137,-489649.4137
5586 504930 09600,-492984872,-492984872,-489477.3353,-489477.3353,1960-04-28,00:10:26,2015-03-01 10:16:00,,-489477.3353,-489477.3353,-489477.3353,-489477.3353
2123 703115 10700,-492865434,-492865434,-489298.1783,-489298.1783,1960-04-30,00:10:37,2015-03-01 10:26:29,,-489298.1783,-489298.1783,-489298.1783,-489298.1783
3870 511554 31700,-492788141,-492788141,-489182.2391,-489182.2391,1960-05-01,00:10:44,2015-03-01 10:33:16,,-489182.2391,-489182.2391,-489182.2391,-489182.2391
7690 004481 12700,-492686652,-492686652,-489030.0069,-489030.0069,1960-05-03,00:10:53,2015-03-01 10:42:11,,-489030.0069,-489030.0069,-489030.0069,-489030.0069
3609 412333 13700,-492538009,-492538009,-488807.043,-488807.043,1960-05-05,00:11:06,2015-03-01 10:55:14,,-488807.043,-488807.043,-488807.043,-488807.043
4479 284791 64700,-492515338,-492515338,-488773.0375,-488773.0375,1960-05-06,00:11:08,2015-03-01 10:57:14,,-488773.0375,-488773.0375,-488773.0375,-488773.0375
5461 225464 84700,-492357918,-492357918,-488536.9083,-488536.9083,1960-05-09,00:11:22,2015-03-01 11:11:03,,-488536.9083,-488536.9083,-488536.9083,-488536.9083
6698 474602 46700,-492172848,-492172848,-488259.3043,-488259.3043,1960-05-12,00:11:38,2015-03-01 11:27:17,,-488259.3043,-488259.3043,-488259.3043,-488259.3043
5649 414317 28700,-492083443,-492083443,-488125.197,-488125.197,1960-05-13,00:11:46,2015-03-01 11:35:08,,-488125.197,-488125.197,-488125.197,-488125.197
4786 809356 19700,-491981247,-491981247,-487971.9032,-487971.9032,1960-05-15,00:11:55,2015-03-01 11:44:06,,-487971.9032,-487971.9032,-487971.9032,-487971.9032
6514 005378 10800,-491847450,-491847450,-487771.2087,-487771.2087,1960-05-17,00:12:07,2015-03-01 11:55:51,,-487771.2087,-487771.2087,-487771.2087,-487771.2087
3693 931352 51800,-491684375,-491684375,-487526.5968,-487526.5968,1960-05-20,00:12:21,2015-03-01 12:10:10,,-487526.5968,-487526.5968,-487526.5968,-487526.5968
2063 506065 13800,-491516255,-491516255,-487274.4166,-487274.4166,1960-05-23,00:12:36,2015-03-01 12:24:56,,-487274.4166,-487274.4166,-487274.4166,-487274.4166
1429 726273 84800,-491460980,-491460980,-487191.5048,-487191.5048,1960-05-24,00:12:41,2015-03-01 12:29:48,,-487191.5048,-487191.5048,-487191.5048,-487191.5048
8616 680009 35800,-491435211,-491435211,-487152.8525,-487152.8525,1960-05-25,00:12:44,2015-03-01 12:32:04,,-487152.8525,-487152.8525,-487152.8525,-487152.8525
8134 809674 65800,-491316106,-491316106,-486974.1961,-486974.1961,1960-05-27,00:12:55,2015-03-01 12:42:31,,-486974.1961,-486974.1961,-486974.1961,-486974.1961
9857 143783 86800,-491276822,-491276822,-486915.2712,-486915.2712,1960-05-28,00:12:59,2015-03-01 12:45:58,,-486915.2712,-486915.2712,-486915.2712,-486915.2712
6581 176513 27800,-491166581,-491166581,-486749.9094,-486749.9094,1960-05-30,00:13:09,2015-03-01 12:55:39,,-486749.9094,-486749.9094,-486749.9094,-486749.9094
0008 397933 38800,-491097913,-491097913,-486646.9075,-486646.9075,1960-05-31,00:13:15,2015-03-01 13:01:41,,-486646.9075,-486646.9075,-486646.9075,-486646.9075
4899 785602 09800,-491036083,-491036083,-486554.1631,-486554.1631,1960-06-01,00:13:21,2015-03-01 13:07:07,,-486554.1631,-486554.1631,-486554.1631,-486554.1631
0557 455983 69800,-490981886,-490981886,-486472.8682,-486472.8682,1960-06-02,00:13:26,2015-03-01 13:11:53,,-486472.8682,-486472.8682,-486472.8682,-486472.8682
0609 612908 10900,-490810172,-490810172,-486215.2986,-486215.2986,1960-06-05,00:13:41,2015-03-01 13:26:58,,-486215.2986,-486215.2986,-486215.2986,-486215.2986
2379 925089 81900,-490770189,-490770189,-486155.325,-486155.325,1960-06-06,00:13:45,2015-03-01 13:30:29,,-486155.325,-486155.325,-486155.325,-486155.325
2500 777879 22900,-490714070,-490714070,-486071.1475,-486071.1475,1960-06-07,00:13:50,2015-03-01 13:35:25,,-486071.1475,-486071.1475,-486071.1475,-486071.1475
1144 516095 82900,-490582403,-490582403,-485873.6465,-485873.6465,1960-06-09,00:14:02,2015-03-01 13:46:59,,-485873.6465,-485873.6465,-485873.6465,-485873.6465
3105 253757 14900,-490448263,-490448263,-485672.4368,-485672.4368,1960-06-11,00:14:14,2015-03-01 13:58:45,,-485672.4368,-485672.4368,-485672.4368,-485672.4368
6059 533171 55900,-490354079,-490354079,-485531.1605,-485531.1605,1960-06-12,00:14:22,2015-03-01 14:07:01,,-485531.1605,-485531.1605,-485531.1605,-485531.1605
4031 857985 46900,-490255956,-490255956,-485383.9764,-485383.9764,1960-06-13,00:14:31,2015-03-01 14:15:38,,-485383.9764,-485383.9764,-485383.9764,-485383.9764
4867 530204 47900,-490091093,-490091093,-485136.6817,-485136.6817,1960-06-16,00:14:45,2015-03-01 14:30:07,,-485136.6817,-485136.6817,-485136.6817,-485136.6817
0736 753888 09900,-490042976,-490042976,-485064.5065,-485064.5065,1960-06-17,00:14:50,2015-03-01 14:34:21,,-485064.5065,-485064.5065,-485064.5065,-485064.5065
2265 830007 59900,-489976912,-489976912,-484965.4104,-484965.4104,1960-06-18,00:14:56,2015-03-01 14:40:09,,-484965.4104,-484965.4104,-484965.4104,-484965.4104
2243 944603 20010,-489952012,-489952012,-484928.0615,-484928.0615,1960-06-19,00:14:59,2015-03-01 14:42:21,,-484928.0615,-484928.0615,-484928.0615,-484928.0615
7340 083697 40010,-489829365,-489829365,-484744.0913,-484744.0913,1960-06-21,00:15:10,2015-03-01 14:53:07,,-484744.0913,-484744.0913,-484744.0913,-484744.0913
7893 560160 71010,-489787237,-489787237,-484680.9004,-484680.9004,1960-06-22,00:15:14,2015-03-01 14:56:49,,-484680.9004,-484680.9004,-484680.9004,-484680.9004
2533 697372 12010,-489685692,-489685692,-484528.584,-484528.584,1960-06-24,00:15:23,2015-03-01 15:05:44,,-484528.584,-484528.584,-484528.584,-484528.584
7000 422824 13010,-489674394,-489674394,-484511.637,-484511.637,1960-06-25,00:15:24,2015-03-01 15:06:44,,-484511.637,-484511.637,-484511.637,-484511.637
9546 820855 23010,-489520844,-489520844,-484281.3111,-484281.3111,1960-06-28,00:15:37,2015-03-01 15:20:13,,-484281.3111,-484281.3111,-484281.3111,-484281.3111
3021 290319 74010,-489496709,-489496709,-484245.1094,-484245.1094,1960-06-29,00:15:40,2015-03-01 15:22:21,,-484245.1094,-484245.1094,-484245.1094,-484245.1094
7003 545623 05010,-489337830,-489337830,-484006.7919,-484006.7919,1960-07-02,00:15:54,2015-03-01 15:36:18,,-484006.7919,-484006.7919,-484006.7919,-484006.7919
1518 383412 66010,-489161770,-489161770,-483742.7019,-483742.7019,1960-07-05,00:16:09,2015-03-01 15:51:45,,-483742.7019,-483742.7019,-483742.7019,-483742.7019
9987 193028 38010,-489081301,-489081301,-483621.9995,-483621.9995,1960-07-06,00:16:16,2015-03-01 15:58:49,,-483621.9995,-483621.9995,-483621.9995,-483621.9995
7729 222768 19010,-488927607,-488927607,-483391.4599,-483391.4599,1960-07-09,00:16:29,2015-03-01 16:12:18,,-483391.4599,-483391.4599,-483391.4599,-483391.4599
3411 335632 70110,-488785959,-488785959,-483178.9883,-483178.9883,1960-07-11,00:16:41,2015-03-01 16:24:44,,-483178.9883,-483178.9883,-483178.9883,-483178.9883
6506 113104 12110,-488652488,-488652488,-482978.7829,-482978.7829,1960-07-13,00:16:53,2015-03-01 16:36:27,,-482978.7829,-482978.7829,-482978.7829,-482978.7829
0341 443847 43110,-488537278,-488537278,-482805.9684,-482805.9684,1960-07-15,00:17:03,2015-03-01 16:46:34,,-482805.9684,-482805.9684,-482805.9684,-482805.9684
1926 513962 64110,-488397477,-488397477,-482596.2671,-482596.2671,1960-07-17,00:17:15,2015-03-01 16:58:50,,-482596.2671,-482596.2671,-482596.2671,-482596.2671
2410 804942 06110,-488233033,-488233033,-482349.6015,-482349.6015,1960-07-20,00:17:29,2015-03-01 17:13:16,,-482349.6015,-482349.6015,-482349.6015,-482349.6015
0808 197396 67110,-488189029,-488189029,-482283.5962,-482283.5962,1960-07-21,00:17:33,2015-03-01 17:17:08,,-482283.5962,-482283.5962,-482283.5962,-482283.5962
1458 941490 18110,-488166992,-488166992,-482250.5417,-482250.5417,1960-07-22,00:17:35,2015-03-01 17:19:05,,-482250.5417,-482250.5417,-482250.5417,-482250.5417
7980 987792 38110,-488003788,-488003788,-482005.7356,-482005.7356,1960-07-25,00:17:49,2015-03-01 17:33:25,,-482005.7356,-482005.7356,-482005.7356,-482005.7356
8168 302816 99110,-487952651,-487952651,-481929.0313,-481929.0313,1960-07-26,00:17:54,2015-03-01 17:37:55,,-481929.0313,-481929.0313,-481929.0313,-481929.0313
3751 038137 40210,-487944093,-487944093,-481916.1954,-481916.1954,1960-07-27,00:17:55,2015-03-01 17:38:41,,-481916.1954,-481916.1954,-481916.1954,-481916.1954
1509 855785 50210,-487861644,-487861644,-481792.5219,-481792.5219,1960-07-28,00:18:02,2015-03-01 17:45:55,,-481792.5219,-481792.5219,-481792.5219,-481792.5219
3709 464238 31210,-487741027,-487741027,-481611.597,-481611.597,1960-07-30,00:18:13,2015-03-01 17:56:30,,-481611.597,-481611.597,-481611.597,-481611.597
5032 031498 52210,-487680459,-487680459,-481520.7453,-481520.7453,1960-07-31,00:18:19,2015-03-01 18:01:49,,-481520.7453,-481520.7453,-481520.7453,-481520.7453
7671 119059 13210,-487678034,-487678034,-481517.1083,-481517.1083,1960-08-01,00:18:20,2015-03-01 18:02:02,,-481517.1083,-481517.1083,-481517.1083,-481517.1083
1856 873391 23210,-487580295,-487580295,-481370.5008,-481370.5008,1960-08-02,00:18:29,2015-03-01 18:10:37,,-481370.5008,-481370.5008,-481370.5008,-481370.5008
1253 812769 14210,-487501776,-487501776,-481252.7234,-481252.7234,1960-08-03,00:18:36,2015-03-01 18:17:31,,-481252.7234,-481252.7234,-481252.7234,-481252.7234
2375 150918 94210,-487364942,-487364942,-481047.4726,-481047.4726,1960-08-05,00:18:48,2015-03-01 18:29:32,,-481047.4726,-481047.4726,-481047.4726,-481047.4726
4652 744205 36210,-487315486,-487315486,-480973.2892,-480973.2892,1960-08-06,00:18:53,2015-03-01 18:33:53,,-480973.2892,-480973.2892,-480973.2892,-480973.2892
1821 110844 86210,-487137895,-487137895,-480706.9031,-480706.9031,1960-08-09,00:19:08,2015-03-01 18:49:28,,-480706.9031,-480706.9031,-480706.9031,-480706.9031
7077 780702 68210,-487019808,-487019808,-480529.7719,-480529.7719,1960-08-11,00:19:18,2015-03-01 18:59:50,,-480529.7719,-480529.7719,-480529.7719,-480529.7719
7793 738510 89210,-486833827,-486833827,-480250.8005,-480250.8005,1960-08-14,00:19:34,2015-03-01 19:16:09,,-480250.8005,-480250.8005,-480250.8005,-480250.8005
8899 639316 61310,-486717654,-486717654,-480076.5413,-480076.5413,1960-08-16,00:19:44,2015-03-01 19:26:21,,-480076.5413,-480076.5413,-480076.5413,-480076.5413
1818 812132 82310,-486545965,-486545965,-479819.0075,-479819.0075,1960-08-19,00:19:59,2015-03-01 19:41:26,,-479819.0075,-479819.0075,-479819.0075,-479819.0075
7450 341004 54310,-486490128,-486490128,-479735.252,-479735.252,1960-08-20,00:20:04,2015-03-01 19:46:21,,-479735.252,-479735.252,-479735.252,-479735.252
3806 748389 05310,-486438442,-486438442,-479657.7238,-479657.7238,1960-08-21,00:20:09,2015-03-01 19:50:54,,-479657.7238,-479657.7238,-479657.7238,-479657.7238
8192 893251 65310,-486370796,-486370796,-479556.2556,-479556.2556,1960-08-22,00:20:15,2015-03-01 19:56:51,,-479556.2556,-479556.2556,-479556.2556,-479556.2556
0199 059619 26310,-486366338,-486366338,-479549.5695,-479549.5695,1960-08-23,00:20:16,2015-03-01 19:57:15,,-479549.5695,-479549.5695,-479549.5695,-479549.5695
2436 296263 36310,-486193849,-486193849,-479290.8365,-479290.8365,1960-08-26,00:20:31,2015-03-01 20:12:23,,-479290.8365,-479290.8365,-479290.8365,-479290.8365
6662 965116 08310,-486117380,-486117380,-479176.1329,-479176.1329,1960-08-27,00:20:38,2015-03-01 20:19:06,,-479176.1329,-479176.1329,-479176.1329,-479176.1329
9580 184852 88310,-485948791,-485948791,-478923.2498,-478923.2498,1960-08-30,00:20:53,2015-03-01 20:33:54,,-478923.2498,-478923.2498,-478923.2498,-478923.2498
4258 063711 50410,-485933152,-485933152,-478899.7917,-478899.7917,1960-08-31,00:20:55,2015-03-01 20:35:17,,-478899.7917,-478899.7917,-478899.7917,-478899.7917
4638 832186 60410,-485854763,-485854763,-478782.2084,-478782.2084,1960-09-01,00:21:02,2015-03-01 20:42:10,,-478782.2084,-478782.2084,-478782.2084,-478782.2084
2887 131025 41410,-485800683,-485800683,-478701.0893,-478701.0893,1960-09-02,00:21:07,2015-03-01 20:46:55,,-478701.0893,-478701.0893,-478701.0893,-478701.0893
0728 470829 91410,-485799697,-485799697,-478699.6115,-478699.6115,1960-09-03,00:21:08,2015-03-01 20:47:01,,-478699.6115,-478699.6115,-478699.6115,-478699.6115
8673 595620 02410,-485707340,-485707340,-478561.076,-478561.076,1960-09-04,00:21:16,2015-03-01 20:55:08,,-478561.076,-478561.076,-478561.076,-478561.076
4195 992262 92410,-485564846,-485564846,-478347.3346,-478347.3346,1960-09-06,00:21:28,2015-03-01 21:07:38,,-478347.3346,-478347.3346,-478347.3346,-478347.3346
9736 637115 34410,-485424143,-485424143,-478136.2803,-478136.2803,1960-09-08,00:21:40,2015-03-01 21:19:59,,-478136.2803,-478136.2803,-478136.2803,-478136.2803
8904 230285 75410,-485305842,-485305842,-477958.8282,-477958.8282,1960-09-10,00:21:50,2015-03-01 21:30:23,,-477958.8282,-477958.8282,-477958.8282,-477958.8282
0813 771214 96410,-485211605,-485211605,-477817.4737,-477817.4737,1960-09-11,00:21:58,2015-03-01 21:38:40,,-477817.4737,-477817.4737,-477817.4737,-477817.4737
1687 618538 87410,-485183798,-485183798,-477775.7637,-477775.7637,1960-09-12,00:22:01,2015-03-01 21:41:07,,-477775.7637,-477775.7637,-477775.7637,-477775.7637
1040 094616 18410,-485038785,-485038785,-477558.2435,-477558.2435,1960-09-14,00:22:14,2015-03-01 21:53:51,,-477558.2435,-477558.2435,-477558.2435,-477558.2435
2912 048711 69410,-484938393,-484938393,-477407.6557,-477407.6557,1960-09-15,00:22:23,2015-03-01 22:02:40,,-477407.6557,-477407.6557,-477407.6557,-477407.6557
5604 430751 60510,-484871491,-484871491,-477307.3033,-477307.3033,1960-09-16,00:22:29,2015-03-01 22:08:33,,-477307.3033,-477307.3033,-477307.3033,-477307.3033
5624 791748 21510,-484823585,-484823585,-477235.4449,-477235.4449,1960-09-17,00:22:34,2015-03-01 22:12:46,,-477235.4449,-477235.4449,-477235.4449,-477235.4449
8794 467736 71510,-484769174,-484769174,-477153.8295,-477153.8295,1960-09-18,00:22:39,2015-03-01 22:17:33,,-477153.8295,-477153.8295,-477153.8295,-477153.8295
8153 397870 32510,-484695234,-484695234,-477042.9196,-477042.9196,1960-09-19,00:22:46,2015-03-01 22:24:03,,-477042.9196,-477042.9196,-477042.9196,-477042.9196
9133 197274 03510,-484525489,-484525489,-476788.3019,-476788.3019,1960-09-22,00:23:01,2015-03-01 22:38:57,,-476788.3019,-476788.3019,-476788.3019,-476788.3019
0155 803744 74510,-484495252,-484495252,-476742.9477,-476742.9477,1960-09-23,00:23:04,2015-03-01 22:41:37,,-476742.9477,-476742.9477,-476742.9477,-476742.9477
2531 629074 05510,-484433844,-484433844,-476650.8364,-476650.8364,1960-09-24,00:23:10,2015-03-01 22:47:01,,-476650.8364,-476650.8364,-476650.8364,-476650.8364
8751 186116 65510,-484267722,-484267722,-476401.6539,-476401.6539,1960-09-27,00:23:24,2015-03-01 23:01:36,,-476401.6539,-476401.6539,-476401.6539,-476401.6539
9199 358322 37510,-484246810,-484246810,-476370.2865,-476370.2865,1960-09-28,00:23:26,2015-03-01 23:03:27,,-476370.2865,-476370.2865,-476370.2865,-476370.2865
4679 610513 57510,-484145256,-484145256,-476217.9559,-476217.9559,1960-09-29,00:23:35,2015-03-01 23:12:22,,-476217.9559,-476217.9559,-476217.9559,-476217.9559
